year,age,sex,smoking,vaping
2021,56,male,0.1063774361109019,0.0378772644615065
2021,57,male,0.1044741018446838,0.0343512506021567
2021,58,male,0.1026009125486535,0.0313048075674933
2021,59,male,0.1007575301733404,0.0287379353575162
2021,60,male,0.0989436153946515,0.0266506339722255
2021,61,male,0.0938187492987084,0.0273228770025252
2021,62,male,0.0889331306140829,0.0257938427890856
2021,63,male,0.0842782689806698,0.0245439421615716
2021,64,male,0.0798456954991315,0.0235731751199831
2021,65,male,0.0756269975100309,0.022781538829217
2021,66,male,0.0710101474734613,0.0216003077171011
2021,67,male,0.0666548217321663,0.0206984137782621
2021,68,male,0.0625486391696767,0.0197049946148139
2021,69,male,0.0586795092109424,0.0186200502267563
2021,70,male,0.0550356647572218,0.0174435806140894
2021,71,male,0.0501086274942688,0.0153821837278163
2021,72,male,0.0456013946904669,0.0141621629272928
2021,73,male,0.0414818791999503,0.0129203665328411
2021,74,male,0.0377198023897118,0.0116567945444611
2021,75,male,0.0342867114833887,0.0100387491472696
2021,76,male,0.0311420834970742,0.0075526754574016
2021,77,male,0.0282774220157215,0.006165484015903
2021,78,male,0.0256692900937092,0.0049944453891353
2021,79,male,0.0232959487911261,0.0040395595770983
2021,80,male,0.0211372823465018,0.0033008265797921
2021,81,male,0.0204957778797907,0.0038518474654485
2021,82,male,0.0198733474327569,0.003356655074618
2021,83,male,0.0192694475382454,0.0029832329870254
2021,84,male,0.0186835487946106,0.0027315812026706
2021,85,male,0.0181151355881131,0.0024849757413936
2021,86,male,0.0175637058152127,0.0020356192439119
2021,87,male,0.0170287706052138,0.0017647814553238
2021,88,male,0.0165098540436791,0.0015169302345222
2021,89,male,0.0160064928969993,0.001292065581507
2021,90,male,0.015518236338473,0.0010901874962782
2021,91,male,0.0150446456762217,0.0009112959788359
2021,92,male,0.014585294083237,0.00075539102918
2021,93,male,0.01413976632983,0.0006224726473105
2021,94,male,0.0137076585187302,0.0005125408332275
2021,95,male,0.013288577823054,0.0004255955869309
2021,96,male,0.0128821422273438,0.0003616369084208
2021,97,male,0.0124879802718582,0.000320664797697
2021,98,male,0.0121057308002713,0.0003026792547597
2021,99,male,0.0117350427109242,0.0003076802796089
2021,100,male,0.0113755747117526,0.0002881161822891
2021,101,male,0.0110269950789999,0.0002117504501971
2021,102,male,0.0106889814198081,0.0001720278761299
2021,103,male,0.0103612204387674,0.000141255633258
2021,104,male,0.0100434077084917,0.0001194337215814
2021,105,male,0.0097352474442721,0.0001065621411002
2021,106,male,0.0094364522828551,0.0001511266660149
2021,107,male,0.0091467430653767,0.0001476307766363
2021,108,male,0.0088658486244755,0.0001488227328089
2021,109,male,0.0085935055756005,0.0001547025345329
2022,0,male,0.0,0.0
2022,1,male,0.0,0.0
2022,2,male,0.0,0.0
2022,3,male,0.0,0.0
2022,4,male,0.0,0.0
2022,5,male,0.0,0.0
2022,6,male,0.0,0.0
2022,7,male,0.0,0.0
2022,8,male,0.0,0.0
2022,9,male,0.0,0.0
2022,10,male,0.0,0.0
2022,11,male,0.0,0.0
2022,12,male,0.0,0.0
2022,13,male,0.0,0.0
2022,14,male,0.0,0.0
2022,15,male,0.0155110333530335,0.0811752849672477
2022,16,male,0.025864153251885,0.1079068076833242
2022,17,male,0.042827036568099,0.1290280108170144
2022,18,male,0.0652207984346699,0.1597534400258848
2022,19,male,0.0981236179728158,0.202646374363623
2022,20,male,0.1119904469093906,0.2200631444400909
2022,21,male,0.1275398085772293,0.2285370989309394
2022,22,male,0.1329649199014207,0.2280682378361684
2022,23,male,0.1385841415532145,0.218656561155778
2022,24,male,0.1381945408846839,0.2003020688897682
2022,25,male,0.1378058602791131,0.1809882706390397
2022,26,male,0.1411548576375625,0.1636176427811296
2022,27,male,0.14457159620292,0.1536944484617765
2022,28,male,0.1452685070388246,0.1450970335444931
2022,29,male,0.1459682040974447,0.1378253980292793
2022,30,male,0.1415427685396459,0.1318795419161351
2022,31,male,0.1372299434739628,0.133522556992084
2022,32,male,0.1347218454708563,0.1291270567315145
2022,33,male,0.1322525603306601,0.1255067343972324
2022,34,male,0.1286077854176459,0.1226615899892376
2022,35,male,0.1250489824034149,0.1201835827043577
2022,36,male,0.1192738892054497,0.1164259845441544
2022,37,male,0.1137308368241449,0.1137326527033015
2022,38,male,0.11208272453953,0.1108887077418746
2022,39,male,0.1104555190341262,0.1078941496598739
2022,40,male,0.1088490411336151,0.1047489784572993
2022,41,male,0.108692398339045,0.0998724894410685
2022,42,male,0.108535953511624,0.0967040180972287
2022,43,male,0.1083797064801564,0.0935238966827564
2022,44,male,0.1082236570733624,0.0903321251976514
2022,45,male,0.1080678051198806,0.087072546427831
2022,46,male,0.1069323992357788,0.0824649155408773
2022,47,male,0.1058075072929042,0.0792014774862997
2022,48,male,0.1046930616034446,0.0757846921277688
2022,49,male,0.1035889942815283,0.0722145594652845
2022,50,male,0.1024952372598571,0.0684910794988469
2022,51,male,0.1022893968006753,0.0628862761169443
2022,52,male,0.1020839227098893,0.0591599215182503
2022,53,male,0.1018788145241879,0.0554321296034282
2022,54,male,0.1016740717800778,0.0517029003724779
2022,55,male,0.1014696940138856,0.0470062790549574
2022,56,male,0.0996443789891765,0.0397886485446183
2022,57,male,0.097848323446422,0.0357245087217546
2022,58,male,0.0960811864797473,0.0322584599794474
2022,59,male,0.0943426264837364,0.0293905023176967
2022,60,male,0.0926323013606524,0.0271206357365025
2022,61,male,0.0878024805815531,0.0283681250395151
2022,62,male,0.083201394009247,0.0267811632913197
2022,63,male,0.0788205831492462,0.0255356539596236
2022,64,male,0.0746516534485386,0.0246315970444269
2022,65,male,0.0706863042004741,0.0239921290881934
2022,66,male,0.0663494224096031,0.0230381421581619
2022,67,male,0.0622607985605191,0.0222357949033909
2022,68,male,0.0584083644655079,0.0213003628741532
2022,69,male,0.054780377537632,0.0202318460704488
2022,70,male,0.0513654467995842,0.0190302444922778
2022,71,male,0.0467507280281488,0.0166577049292792
2022,72,male,0.0425320116567992,0.015372413487513
2022,73,male,0.0386785392896514,0.0140452771139492
2022,74,male,0.0351613768078161,0.0126762958085878
2022,75,male,0.0319534103494226,0.0109127674192164
2022,76,male,0.0290163526217499,0.0082100095919511
2022,77,male,0.0263419139380563,0.0067019229779561
2022,78,male,0.023907908913385,0.0054288379139734
2022,79,male,0.0216937960747882,0.0043907544000028
2022,80,male,0.0196805980227508,0.0035876724360445
2022,81,male,0.0190824412517212,0.0041868279041493
2022,82,male,0.0185021212720844,0.0036485207532614
2022,83,male,0.0179391267679834,0.0032426010089087
2022,84,male,0.0173929598460859,0.0029690686710912
2022,85,male,0.016863135758428,0.0027010398367787
2022,86,male,0.0163491826261529,0.0022126321964473
2022,87,male,0.0158506411645213,0.0019182564797882
2022,88,male,0.015367064409537,0.0016488642646454
2022,89,male,0.0148980174465045,0.0014044555510188
2022,90,male,0.0144430771408074,0.0011850303389083
2022,91,male,0.0140018318711694,0.0009905886283141
2022,92,male,0.0135738812656362,0.0008211304192361
2022,93,male,0.0131588359404933,0.0006766557116743
2022,94,male,0.0127563172423149,0.0005571645056286
2022,95,male,0.0123659569933134,0.0004626568010992
2022,96,male,0.0119873972401471,0.000393132598086
2022,97,male,0.0116202900063197,0.000348591896589
2022,98,male,0.0112642970482933,0.0003290346966082
2022,99,male,0.010919089615417,0.0003344609981436
2022,100,male,0.0105843482137596,0.0003131882018893
2022,101,male,0.0102597623739257,0.0002301770841873
2022,102,male,0.0099450304229127,0.0001869978311246
2022,103,male,0.0096398592600638,0.0001535477717195
2022,104,male,0.0093439641371566,0.0001298269059719
2022,105,male,0.0090570684426539,0.000115835233882
2022,106,male,0.0087789034901416,0.000164277786866
2022,107,male,0.0085092083109629,0.0001604776833806
2022,108,male,0.0082477294510525,0.0001617733641976
2022,109,male,0.0079942207719685,0.0001681648293169
2023,0,male,0.0,0.0
2023,1,male,0.0,0.0
2023,2,male,0.0,0.0
2023,3,male,0.0,0.0
2023,4,male,0.0,0.0
2023,5,male,0.0,0.0
2023,6,male,0.0,0.0
2023,7,male,0.0,0.0
2023,8,male,0.0,0.0
2023,9,male,0.0,0.0
2023,10,male,0.0,0.0
2023,11,male,0.0,0.0
2023,12,male,0.0,0.0
2023,13,male,0.0,0.0
2023,14,male,0.0,0.0
2023,15,male,0.0144363658860795,0.0953507666038229
2023,16,male,0.0240897315009674,0.1236703649069171
2023,17,male,0.0399365786733173,0.1460463438130657
2023,18,male,0.0609151392495865,0.1787605653245844
2023,19,male,0.0918592767827641,0.2244660458111723
2023,20,male,0.1049438413392483,0.242829679447055
2023,21,male,0.119646638009948,0.2515079637321304
2023,22,male,0.1247840212192388,0.2505008986663986
2023,23,male,0.1301093919018273,0.2398084842498593
2023,24,male,0.1297400278954688,0.2194307204825128
2023,25,male,0.12937155652037,0.1978843123647334
2023,26,male,0.1325470919707628,0.1781182359228226
2023,27,male,0.1357884166930953,0.1668588009185321
2023,28,male,0.1364497415977726,0.157133725346495
2023,29,male,0.1371137763183291,0.1489430092067112
2023,30,male,0.132915008556757,0.1422866524991807
2023,31,male,0.1288256215701716,0.1444642700365907
2023,32,male,0.1264486139041842,0.1395931834352922
2023,33,male,0.1241092170154052,0.1356147318871098
2023,34,male,0.120657660654415,0.1325289153920434
2023,35,male,0.1172892403974293,0.1298726256741373
2023,36,male,0.1118267102695033,0.1258266217189424
2023,37,male,0.1065878675767384,0.1229205855874902
2023,38,male,0.105030999468222,0.1198475893269803
2023,39,male,0.1034942373735843,0.1166076329374125
2023,40,male,0.101977398354265,0.1132007164187868
2023,41,male,0.1018295144484971,0.1078926846717596
2023,42,male,0.101681820716048,0.1044567542861118
2023,43,male,0.1015343169827671,0.1010063169669528
2023,44,male,0.1013870030744556,0.0975413727142828
2023,45,male,0.1012398788168682,0.0940336330837371
2023,46,male,0.1001681535945694,0.0890962553047063
2023,47,male,0.0991065226067441,0.0855620533148338
2023,48,male,0.0980549172033958,0.08183375788188
2023,49,male,0.0970132686342112,0.0779113690058447
2023,50,male,0.0959815080633748,0.0737948866867279
2023,51,male,0.0957873529429969,0.0674328656748295
2023,52,male,0.0955935490371846,0.0632888901398268
2023,53,male,0.0954000958785485,0.0591311679968811
2023,54,male,0.0952069929996344,0.0549596992459923
2023,55,male,0.0950142399329253,0.0496540663802386
2023,56,male,0.0932929934418192,0.0414816870771293
2023,57,male,0.0915997723867352,0.0369193321359337
2023,58,male,0.0899342342946527,0.0330656955367733
2023,59,male,0.0882960367081912,0.029920777279648
2023,60,male,0.0866848373675836,0.0274845773645579
2023,61,male,0.0821370447136237,0.0292740042368479
2023,62,male,0.0778075189859251,0.0276368834769761
2023,63,male,0.0736878854375104,0.0263993022947136
2023,64,male,0.069769869743772,0.0255612606900602
2023,65,male,0.0660453233510836,0.0250680785013364
2023,66,male,0.0619741949873777,0.0243325479294823
2023,67,male,0.0581383952363743,0.023627059063592
2023,68,male,0.0545262061589036,0.0227494620766448
2023,69,male,0.0511262630750377,0.0216997569686408
2023,70,male,0.0479275743701333,0.02047794373958
2023,71,male,0.0436075192318028,0.0178174062919555
2023,72,male,0.0396606403717997,0.0164740785522109
2023,73,male,0.0360575220169586,0.0150699935571244
2023,74,male,0.0327705722585358,0.013605151306696
2023,75,male,0.0297740009241292,0.0117089380061079
2023,76,male,0.0270316738577788,0.0088087876494076
2023,77,male,0.0245355407557998,0.0071905696737911
2023,78,male,0.022264628725521,0.0058245241745882
2023,79,male,0.0201995508126376,0.0047106511517989
2023,80,male,0.0183224226161579,0.0038489506054232
2023,81,male,0.0177647971300899,0.0044919589303592
2023,82,male,0.0172238446866452,0.0039143771574881
2023,83,male,0.0166990846330195,0.0034788547713692
2023,84,male,0.0161900490984923,0.0031853917720026
2023,85,male,0.0156962827199109,0.0028978493545418
2023,86,male,0.015217342368894,0.0023738712989498
2023,87,male,0.0147527968810606,0.0020580556189453
2023,88,male,0.0143022267875658,0.0017690423579195
2023,89,male,0.0138652240491965,0.0015068315158725
2023,90,male,0.013441391793259,0.0012714230928043
2023,91,male,0.0130303440534657,0.0010628170887149
2023,92,male,0.0126317055130083,0.0008810135036042
2023,93,male,0.0122451112509849,0.0007260123374723
2023,94,male,0.0118702064923279,0.0005978135903192
2023,95,male,0.011506646361365,0.0004964172621449
2023,96,male,0.0111540956391263,0.0004218233529493
2023,97,male,0.0108122285244978,0.0003740318627325
2023,98,male,0.0104807283993047,0.0003530427914945
2023,99,male,0.0101592875973981,0.0003588561392352
2023,100,male,0.0098476071778002,0.0003360266496512
2023,101,male,0.0095453967019611,0.0002469621587255
2023,102,male,0.0092523740151582,0.0002006341691857
2023,103,male,0.0089682650320686,0.0001647448498412
2023,104,male,0.008692803526532,0.000139294200692
2023,105,male,0.008425730925511,0.000124282221738
2023,106,male,0.0081667961072526,0.0001762573238701
2023,107,male,0.0079157552036436,0.0001721801075675
2023,108,male,0.0076723714067477,0.0001735702725907
2023,109,male,0.0074364147795061,0.0001804278189397
2024,0,male,0.0,0.0
2024,1,male,0.0,0.0
2024,2,male,0.0,0.0
2024,3,male,0.0,0.0
2024,4,male,0.0,0.0
2024,5,male,0.0,0.0
2024,6,male,0.0,0.0
2024,7,male,0.0,0.0
2024,8,male,0.0,0.0
2024,9,male,0.0,0.0
2024,10,male,0.0,0.0
2024,11,male,0.0,0.0
2024,12,male,0.0,0.0
2024,13,male,0.0,0.0
2024,14,male,0.0,0.0
2024,15,male,0.0134351396459123,0.1087821739836009
2024,16,male,0.0224342412009004,0.1385657529762279
2024,17,male,0.037233613340586,0.162098457365464
2024,18,male,0.056876430459752,0.1966524179633222
2024,19,male,0.0859567431442853,0.2449609447156518
2024,20,male,0.0982915417396354,0.2641940374720033
2024,21,male,0.1121791499025947,0.2730490568321935
2024,22,male,0.117038521663243,0.2715260027962224
2024,23,male,0.1220794470369577,0.2596248753640899
2024,24,male,0.1217296890245887,0.2373456745357962
2024,25,male,0.1213807945261163,0.2136989261376659
2024,26,male,0.1243882127701651,0.1916715763648887
2024,27,male,0.1274593354054659,0.1791512860977338
2024,28,male,0.1280861076873453,0.1683626834956694
2024,29,male,0.1287155074110021,0.1593057685586956
2024,30,male,0.1247367389620058,0.1519805412868123
2024,31,male,0.1208638986214912,0.1546679758068208
2024,32,male,0.1186137939210063,0.1493501284142525
2024,33,male,0.1164000327435683,0.1450359709613417
2024,34,male,0.1131351808931508,0.1417255034480885
2024,35,male,0.1099505083667756,0.1389036547331222
2024,36,male,0.104789191503985,0.134589247724355
2024,37,male,0.0998429795148111,0.1314850796065031
2024,38,male,0.0983737822180295,0.1281985940657123
2024,39,male,0.0969238764238596,0.1247297911019826
2024,40,male,0.095493077099194,0.1210786707153138
2024,41,male,0.0953535980582363,0.1153673033713439
2024,42,male,0.0952143012975653,0.1116817335514324
2024,43,male,0.0950751866415913,0.1079789390148994
2024,44,male,0.0949362539147074,0.104258919761745
2024,45,male,0.094797502941293,0.1005202915788462
2024,46,male,0.0937868600434155,0.0952767561506781
2024,47,male,0.0927858872598881,0.0914899589368627
2024,48,male,0.0917945155518391,0.0874702761803512
2024,49,male,0.0908126758667418,0.0832177078811438
2024,50,male,0.0898402991514623,0.0787322540392404
2024,51,male,0.0896573346701198,0.0716556920162835
2024,52,male,0.0894747061748532,0.0671190996407872
2024,53,male,0.0892924131977985,0.0625569379984944
2024,54,male,0.0891104552711306,0.0579692070894051
2024,55,male,0.0889288319270641,0.0520893225306429
2024,56,male,0.0873071913076074,0.0430163520078353
2024,57,male,0.0857123397273901,0.0379847306687428
2024,58,male,0.0841439356109692,0.0337667298705403
2024,59,male,0.0826016380239613,0.0303623496132277
2024,60,male,0.0810851068309164,0.0277715898968052
2024,61,male,0.0768063898765918,0.0300787943803616
2024,62,male,0.072735581848388,0.0283971493880772
2024,63,male,0.0688644362441838,0.0271700617578617
2024,64,male,0.0651848378625952,0.0263975314897152
2024,65,male,0.0616888239386311,0.0260463682385854
2024,66,male,0.0578695971412187,0.0255229199113981
2024,67,male,0.0542731463766322,0.0249123395206379
2024,68,male,0.050888133365806,0.024092467258436
2024,69,male,0.0477035941212397,0.0230633031247924
2024,70,male,0.0447089532476071,0.0218248471197072
2024,71,male,0.0406666234441819,0.0188930995080109
2024,72,male,0.0369756316630659,0.0174969827904019
2024,73,male,0.0336079063814046,0.016022035716531
2024,74,male,0.0305371857894084,0.0144682582863981
2024,75,male,0.0277389805039625,0.0124486429666547
2024,76,male,0.0251792241962519,0.0093650929529601
2024,77,male,0.0228501309662703,0.0076445509811236
2024,78,male,0.0207318983458761,0.0061921354391218
2024,79,male,0.0188062490536702,0.0050078463269547
2024,80,male,0.0170563453241905,0.0040916836446223
2024,81,male,0.0165366026162704,0.0047754391422755
2024,82,male,0.0160324392393234,0.0041613681327727
2024,83,male,0.0155434037245579,0.0036983429596847
2024,84,male,0.0150690567521843,0.0033863636230115
2024,85,male,0.0146089708813434,0.0030806928592543
2024,86,male,0.0141627302824246,0.0025236690808614
2024,87,male,0.0137299304720198,0.0021879351641008
2024,88,male,0.0133101780507365,0.001880693462408
2024,89,male,0.0129030904440729,0.0016019439757828
2024,90,male,0.0125082956465327,0.0013516867042254
2024,91,male,0.0121254319691431,0.0011299216477358
2024,92,male,0.0117541477905171,0.0009366488063138
2024,93,male,0.0113941013115859,0.0007718681799596
2024,94,male,0.0110449603141119,0.0006355797686731
2024,95,male,0.0107064019230746,0.0005277835724544
2024,96,male,0.0103781123730114,0.0004484795913033
2024,97,male,0.0100597867783807,0.0003976678252201
2024,98,male,0.0097511289080015,0.0003753482742045
2024,99,male,0.009451850963615,0.0003815209382566
2024,100,male,0.0091616733626001,0.0003572450102808
2024,101,male,0.0088803245248682,0.0002625565532509
2024,102,male,0.0086075406639512,0.0002133031886246
2024,103,male,0.0083430655822888,0.0001751476427133
2024,104,male,0.008086650470717,0.0001480899155169
2024,105,male,0.0078380537121449,0.0001321300070355
2024,106,male,0.0075970406894101,0.0001873870704701
2024,107,male,0.0073633835972893,0.0001830523988558
2024,108,male,0.00713686125864,0.0001845303456749
2024,109,male,0.006917258944641,0.0001918209109276
2025,0,male,0.0,0.0
2025,1,male,0.0,0.0
2025,2,male,0.0,0.0
2025,3,male,0.0,0.0
2025,4,male,0.0,0.0
2025,5,male,0.0,0.0
2025,6,male,0.0,0.0
2025,7,male,0.0,0.0
2025,8,male,0.0,0.0
2025,9,male,0.0,0.0
2025,10,male,0.0,0.0
2025,11,male,0.0,0.0
2025,12,male,0.0,0.0
2025,13,male,0.0,0.0
2025,14,male,0.0,0.0
2025,15,male,0.0125024720205283,0.1216172611173267
2025,16,male,0.0208900839194374,0.1527653679570763
2025,17,male,0.0347069751733174,0.1773762178057674
2025,18,male,0.0530903523136444,0.2136504624089529
2025,19,male,0.0803999061313151,0.2643941368326268
2025,20,male,0.0920175738744868,0.2844346548013302
2025,21,male,0.1051220764344538,0.293444294119037
2025,22,male,0.1097135271786465,0.2914230547857472
2025,23,male,0.1144798652395885,0.2783709368014606
2025,24,male,0.1141490491057443,0.2542879401661773
2025,25,male,0.1138190660676435,0.2286468557362861
2025,26,male,0.1166640066440035,0.2044657641313242
2025,27,male,0.1195704626025254,0.1907450344173729
2025,28,male,0.120163784366088,0.1789443031215737
2025,29,male,0.1207596464410552,0.1690635702439265
2025,30,male,0.1169937819584215,0.1611028357844313
2025,31,male,0.1133302179735397,0.1642802235668251
2025,32,male,0.111202625890815,0.1585387169196802
2025,33,male,0.1091100608010092,0.1539068241787105
2025,34,male,0.10602514688511,0.150384545343916
2025,35,male,0.1030173682790095,0.1474073345207029
2025,36,male,0.0981456200822801,0.1428405551697808
2025,37,male,0.0934802493868649,0.1395499336848957
2025,38,male,0.0920951010723234,0.1360624306659274
2025,39,male,0.0907284230814937,0.1323780461128762
2025,40,male,0.0893800297718275,0.1284967800257419
2025,41,male,0.0892485985492985,0.1224046830073533
2025,42,male,0.0891173416793531,0.1184837548449621
2025,43,male,0.088986258986305,0.1145429956449426
2025,44,male,0.0888553502944785,0.1105824054072946
2025,45,male,0.0887246154282117,0.1066267311441947
2025,46,male,0.0877724381999269,0.1010959430928679
2025,47,male,0.0868295059089051,0.0970711115276638
2025,48,male,0.0858957496333573,0.0927761683376706
2025,49,male,0.0849711005137994,0.0882111135228883
2025,50,male,0.0840554897644062,0.083375947083317
2025,51,male,0.0838832205700212,0.0756190461893066
2025,52,male,0.083711272168764,0.0707098758987769
2025,53,male,0.0835396440954533,0.0657637036827682
2025,54,male,0.0833683358850374,0.0607805295412802
2025,55,male,0.0831973470725944,0.0543542507314662
2025,56,male,0.0816708525700253,0.0444240922608848
2025,57,male,0.0801699168406191,0.0389464047729765
2025,58,male,0.078694201352644,0.034382651812385
2025,59,male,0.077243368755574,0.0307328333791102
2025,60,male,0.0758170830152558,0.0279969494731523
2025,61,male,0.0717946314610535,0.0308025691562611
2025,62,male,0.0679698943816665,0.0290809157885851
2025,63,male,0.0643347911287906,0.02786637769005
2025,64,male,0.0608813980578688,0.0271589548606559
2025,65,male,0.0576019658074364,0.0269463909998883
2025,66,male,0.0540211939566738,0.0266299165388658
2025,67,male,0.0506510535826089,0.0261126819122066
2025,68,male,0.0474806083995426,0.0253504459634319
2025,69,male,0.044499311566208,0.0243432086925418
2025,70,male,0.041697015143804,0.0230909700995362
2025,71,male,0.0379161990164066,0.0199014664347796
2025,72,male,0.0344658731832829,0.0184567660766
2025,73,male,0.0313193015794677,0.0169158348358334
2025,74,male,0.0284515321749162,0.0152786727124797
2025,75,male,0.0258393471811588,0.0131430949220235
2025,76,male,0.0234506611072858,0.0098873594991876
2025,77,male,0.02127797091371,0.0080707505545598
2025,78,male,0.019302600318477,0.0065372466797423
2025,79,male,0.0175073356464871,0.005286847874735
2025,80,male,0.0158763389491115,0.0043195541395379
2025,81,male,0.0153919904589946,0.0050415678347849
2025,82,male,0.0149221942115172,0.0043932398681078
2025,83,male,0.0144665264626272,0.0039043947856907
2025,84,male,0.0140245749954967,0.0035750325875337
2025,85,male,0.0135959388563566,0.0032523436419195
2025,86,male,0.0131802280932559,0.0026642974941949
2025,87,male,0.0127770634979411,0.002309864891504
2025,88,male,0.0123860763510311,0.00198551081878
2025,89,male,0.0120069081706385,0.0016912352760232
2025,90,male,0.0116392104645802,0.0014270382632333
2025,91,male,0.0112826444862919,0.0011929197804105
2025,92,male,0.0109368809945552,0.0009888798275546
2025,93,male,0.0106016000171246,0.0008149184046659
2025,94,male,0.0102764906183331,0.0006710355117441
2025,95,male,0.0099612506707369,0.0005572311487894
2025,96,male,0.0096555866308533,0.0004735053158017
2025,97,male,0.0093592133190309,0.000419858012781
2025,98,male,0.0090718537034838,0.0003962892397274
2025,99,male,0.0087932386885093,0.0004027989966408
2025,100,male,0.0085231069069023,0.000377164991416
2025,101,male,0.0082612045165708,0.0002771967061912
2025,102,male,0.0080072850013474,0.0002251969740413
2025,103,male,0.007761108975989,0.0001849138749581
2025,104,male,0.0075224439953474,0.0001563474089416
2025,105,male,0.007291064367687,0.0001394975759918
2025,106,male,0.0070667509721258,0.0001978357731849
2025,107,male,0.0068492910801638,0.000193259400289
2025,108,male,0.006638478181265,0.0001948197574202
2025,109,male,0.0064341118124514,0.0002025168445783
2026,0,male,0.0,0.0
2026,1,male,0.0,0.0
2026,2,male,0.0,0.0
2026,3,male,0.0,0.0
2026,4,male,0.0,0.0
2026,5,male,0.0,0.0
2026,6,male,0.0,0.0
2026,7,male,0.0,0.0
2026,8,male,0.0,0.0
2026,9,male,0.0,0.0
2026,10,male,0.0,0.0
2026,11,male,0.0,0.0
2026,12,male,0.0,0.0
2026,13,male,0.0,0.0
2026,14,male,0.0,0.0
2026,15,male,0.011633786701206,0.1339492006439826
2026,16,male,0.0194500968722419,0.1663779215948959
2026,17,male,0.0323460319298937,0.1920006146919138
2026,18,male,0.0495430618404804,0.2298943525951629
2026,19,male,0.0751727574206958,0.2829315095755726
2026,20,male,0.0861058330803615,0.3037271113970442
2026,21,male,0.0984597215091881,0.3128727109528079
2026,22,male,0.1027936045618967,0.3103683082428636
2026,23,male,0.1072955478550038,0.2962139032672113
2026,24,male,0.1069829842894965,0.270409496025851
2026,25,male,0.1066712224541258,0.2428635170754828
2026,26,male,0.1093595485209399,0.2166194137730303
2026,27,male,0.1121071233882349,0.2017492207001894
2026,28,male,0.1126681504549115,0.1889797282637171
2026,29,male,0.1132316270680416,0.1783109364636134
2026,30,male,0.1096712397668352,0.1697428452998783
2026,31,male,0.1062093946686017,0.1733934262508019
2026,32,male,0.10419977450457,0.1672477523636211
2026,33,male,0.102223830053367,0.1623132871147175
2026,34,male,0.0993119095239241,0.158590030504091
2026,35,male,0.0964740236602703,0.1554660612385981
2026,36,male,0.0918800173487362,0.1506604355227851
2026,37,male,0.0874835918902196,0.1471932145529498
2026,38,male,0.0861788522224819,0.1435152171890131
2026,39,male,0.0848917613010367,0.1396264434309753
2026,40,male,0.0836221341799134,0.135526893278836
2026,41,male,0.0834983934474955,0.1290731404241181
2026,42,male,0.083374819162133,0.1249289036479041
2026,43,male,0.0832514111492182,0.1207623235596528
2026,44,male,0.0831281692341783,0.1165734001593642
2026,45,male,0.0830050932424786,0.11241235945764
2026,46,male,0.0821087663237221,0.106610269974893
2026,47,male,0.0812212610562471,0.1023596898531072
2026,48,male,0.0803425090766389,0.0978030933580244
2026,49,male,0.0794724421495536,0.0929404804896447
2026,50,male,0.0786109921774732,0.0877718512479681
2026,51,male,0.078448925626579,0.0793634696761556
2026,52,male,0.0782871648074149,0.0740986293945821
2026,53,male,0.0781257092602157,0.0687856835930601
2026,54,male,0.0779645585254235,0.0634246322715897
2026,55,male,0.0778037121436867,0.0564754640394675
2026,56,male,0.0763679360525859,0.045724739306444
2026,57,male,0.0749565019519436,0.039820560973235
2026,58,male,0.073569076198581,0.0349267598310714
2026,59,male,0.072205326790656,0.0310433358799532
2026,60,male,0.0708649234816811,0.0281702891198804
2026,61,male,0.0670861353306978,0.0314579868897477
2026,62,male,0.06349507655192,0.0297001354192127
2026,63,male,0.0600838636027646,0.0284998815934466
2026,64,male,0.056844790914469,0.0278572254124495
2026,65,male,0.0537703446751764,0.0277803756853074
2026,66,male,0.0504150196468496,0.027666564875534
2026,67,male,0.0472586132761456,0.0272413574692569
2026,68,male,0.0442906073251645,0.0265366832365041
2026,69,male,0.0415008829832704,0.0255525421772756
2026,70,male,0.0388797261048195,0.0242889342915712
2026,71,male,0.0353449417032247,0.0208530265340566
2026,72,male,0.0321207851579253,0.0193632908055695
2026,73,male,0.0291818383077592,0.0177604911556909
2026,74,male,0.0265044318123997,0.0160446275844208
2026,75,male,0.0240665852170446,0.0137993644721852
2026,76,male,0.0218381061284007,0.0103809057069579
2026,77,male,0.0198117872159291,0.0084735091782335
2026,78,male,0.0179700326901913,0.0068633734346508
2026,79,male,0.0162966457723389,0.0055504984762099
2026,80,male,0.0147767415146308,0.0045348843029106
2026,81,male,0.0143254507531752,0.005293056112976
2026,82,male,0.0138877484072729,0.004612354683899
2026,83,male,0.0134632370267221,0.0040991096269332
2026,84,male,0.0130515300812531,0.0037533209420785
2026,85,male,0.0126522517034304,0.0034145505203204
2026,86,male,0.0122650364349005,0.0027971892158952
2026,87,male,0.0118895289761334,0.0024250869281902
2026,88,male,0.0115253839397905,0.0020845621726815
2026,89,male,0.0111722656078335,0.0017756149493689
2026,90,male,0.0108298476924742,0.0014982452582524
2026,91,male,0.0104978131010509,0.0012524530993322
2026,92,male,0.0101758537049032,0.0010382384726081
2026,93,male,0.0098636701123048,0.0008556013780802
2026,94,male,0.0095609714455034,0.0007045418157485
2026,95,male,0.0092674751219032,0.0005850597856129
2026,96,male,0.0089829066394188,0.0004971552876735
2026,97,male,0.0087069993660176,0.0004408283219303
2026,98,male,0.0084394943334616,0.0004160788883832
2026,99,male,0.0081801400352488,0.0004229069870323
